Label,Review
1,load cant connect  load completely make hard complete special series butterfly right
0,good update must went wrong now crap
1,dropped star game wont load
0,give 5 star till play game least able get two day 
1,fix server problem
0,played gave year  one favorite  much willing deal stress
0,crap
1,game recognize fusion butterfly leveling flutterpedia point
0,sad update
1,cant play game 
1,every time send butterfly mission butterfly deleted nt receive reward
1,would give five star butterfly collect pollen  limited
1,sometimes even turn screen wont come back
1,keep say miss field
1,game great  problem whenever enter  wont log facebook say error
1,started cant associate google linked guest account
1,love game wont connect
1,suck tablet crashed
0,app suck
0,got high level last time time even let pas
0,note  please nt waste time nt get stupid game
1,put butterfly storage cant see way take butterfly storage
1,wont open past  finding butterfly
0,deal certain problem today cant even get
1,cant enter game
1,love game today cant get stuck loading screen
1,tried reinstalling wont work
1,really like game could get earlier game wont load fix please
1,love game wouldve given 5 star nt constantly issue actually spent   today game ever since wont open wtf 
1,installed app  shall see  update  week 2 cant get game wtf fix
1,cant load game anymore  keep say error connect mobage facebook
1,play month least level 10 wont open
1,plz fix make lose stuff
1,play month without issue  even play last night  today wont go past loading page
1,great game cant get past start screen
0,game problem
0,sorry english
1,cant load game
0,play game month  issue
1,good internet connection cant load
1,nt know go app today wont load file get stuck find butterfly screen
1,nt want loose flutter buck honeydew butterfly
1,second day row game wont load
0,seems like many u problem today
1,cant access game
1,lost butterfly restart new account
1,like game also trouble connect
1,game piece crap would never recommend anyone unless want heartbroken pissed lost data
1,progress include money spent buy honeydew  lost
0,nt spend flutter buck send friend gift
0,game worth time
1,play game couple month nt able log week
1,suck  played long always done time time wont work
1,thing nt like game slow start
1,cant login anything 
0,get old suck daughter like play game
0,problem
1,cant download file
1,recent update say open flutter due error
1,love app deleted save twice wont let log anything guest say account bound another account wont load old save account
1,like game every single time change window focus asks sign back facebook  even half time sign wont load
0,sad really tend spend real   game
1,update game load  keep say file miss keep load
1,really wanted play game  wont even go past loading screen
1,load keep say file download
1,ever since last update even able get game used play game every single day multiple time day game played please fix guys handle problem 
1,miss file cant install
1,flutterbucks mobacoins nt match
0,worth buying
1,play relitavly ok suddenly say file cant found wont load play
1,awesome game delete keep ask login every time want play two game time login nt work first second time
0,love game hate problem
0,wrote review literally nt able get game since
1,got go game wont start anymore
1,cant even open game
0,9pm night still get
0,nt able get two day
1,reinstalled  file wont load
1,wont even open freeze time love far got hope get fixed soon put better rating
0,thing go good  updated everything bad
1,bit problem get software acknowledge rise flutterpedia point
0,point
1,later app could log logged taken guest account mine lost everything
0,unhappy could complete last event
0,dena need amti game lose gamers boredom
1,could allow 2 3 flutter account associated social medium platform  rlly great  bc cant share fb bc alr flutter acct access
0,lay egg
1,sudden every single time try open app say  response server  heck go  even tried remove reload still nothing
1,game say connect facebook contact support
0,really suck
1,say file miss worked fine night
1,every like 2 day way fix uninstall reinstall pain
0,impressed please fix
1,got fixed try get game back app wont let
1,nt use fb  wont
0,fix problem rate 5 star problem
1,wont let play game  please fix wont get better review
0,storage grow spot flower spot flower
1,cant get past say collect pollen cu none
0,tried everything stuck cant get
1,every time try put always say could nt find file please try try say thing really need get together fixed bring rating
1,flutter mess lot lately    wont let fuse anything move caterpillar nest  plz fix soon unload
1,seriously  many time told already authorised  already authorised need  game nt good enough worth crashing palaver
1,hate sign facebook 8 year old cant login facebook app paradise really cant get rid game rip
1,much time money game load leeps say find butterfly
0,raise rating actually play awhile without issue
1,wont even let begin game
0,possible way gain point  take point leave nothing
1,cant play wont load
1,actually love game  lost everything connection issue
0,delete phone never playing
1,progress slow  crash much fact new player wont get acces past special event buy butterfly double amount flutterbucks  times5  make sense
1,go blank white loading nt explain change slow load
1,wouldnt let connect fb gmail could get flutter account
1,cant log
1,played game old phone loved downloaded wont let play  keep come  problem unzipping dc  want reload keep come message  problem unzipping dc  please fix change five star
1,matter  constantly crash
1,patient bug crummy connection  one fault many
1,also lost everything
1,uninstalled installed nothing help
0,give star fixed
1,lost everything
1,whole game reset lost progress flutterbucks
1,play month lost file start
0,play game relaxing fun without stressed player need accomplish
1,said cant connect fb
1,cant play since update due miss file 
1,concept game great  since update keep crash reason
0,u guy ever read review  good review  oh wait there
1,im get file found forced update
0,amazing game nt like event catch wisp
1,problem u catch wisp
1,would also prefer allowed purchase game currency directly  instead random chin exchanged game currency  onetoone 
0,possible way finish game
1,doesnt run background
1,still nt finished updating cant get game
1,nt open first click
0,app outside google play pain also
1,keep say problem wont even let play game
1,u fix  come load half say load file nt move
1,flutterbucks cant still bought
1,connected game google account make sense cant log back game
0,update kept tell thing
1,able play error failure upload file
1,every time try load game  say problem load cant find file
0,please let know deal really want play game cant cuz keep say reply server
1,like buttetflies get set nt recommend spend money  restart update lose progress
0,mobage suck
1, update came uninstall reinstall event
1,complete mission wisp avoid cost
0,deleted every app one  hop nt flutter
0,way get back
1,tech support could nt fix
1,give game one star sense new update nt load kick even load
0,company learn necessary
1,new uodate suck  say lost conn
1,wont connect server
1,new update wont let play
1,new update bad wont let
1,version wont load galaxy s4 update made game impossible want play
1,paid coin get flutter buck never got coin
1,wont let play game
1,lost  50 real dollar today darn bug
1,loved game updated forced play
0,still update since dec
0,try email  nt know make holiday stuff missed
1,hate connect game fb cant access mobage account
1,really enjoyed game logged wont let back
1,biggie tho co unless play 247 wisp frikkin hard  catch  casual player cant get entire set way
0,real pain
1,would give star everytime go play game wait restart  restarts lose pollen flower spent 18 hour wait mature nt really like game frustrating piss time supposed relax thanks nothing
0,great start  get boring quick
1,absolutely love app  give 3 star keep tell connect mobage facebook account
1,change password facebook  sudden issue  well moose account  nt want start cant get app go delete
1,cant update say error
1,please fix issue extremely frustrating lead slow progress game  since cant access time
1,never get right amount barkbugs butterfly special unless play almost 20 hour 24 cant ever finish series  wisp programmed even net go caught never get good response support   play love butterfly
1,none butterfly worked month
0,really great time play game absolutely problem today
1,cant log original account used facebook google
1,keep say cant log freeze load maybe 110 way
1,wont let log fb profile  lost everything
1,lost everything
1,100 butterfly cant get back month play
1,log  nt remember even password let alone
1,concept game great  since update keep crash reason cant even start
1,wont let log via fb google 
0,epic fail
1,fixed issue say internet connection work great month bam back please fix
1,keep uninstall n install back allows play day two trouble loading
1,put fackbook info yet make every time  say logged already done cant play unless
1,nt get enough flower complete set  unless want buy something
1,always say file couldnt found doesnt load
0,say try complete butterfly get
0,steal one work hard get one one
0,good job  one ever leave well enough alone
1,middle christmas event one butterfly left collect crap happened
1,work fine put back square one 5 honeydew plus wont allow login old credential
1,keep say loading file even return 20 time wont load file
1,cant rate cant play
1,cant get past loading file
1,got quarter way loaded message popped said reply server
0,nt able play week
0,cant believe n tried support say n nothing
0,many said  great game june 5  2014 update made game expensive play longer happy relaxed  angry resentful
0,file get installed
1,storage need release leopard butterfly mission  press n say n highlight common jezebel butterfly instead n wont leopard
1,would great game except stopped work reason
1,know fixed eventually  still  nt way test update mass release broken one every time change 
1,login screen load till enter rainforest reload continues open game
1,updated cant longer work
1,deleted account lost progress
1,update  could nt play game without update first
1,ever since last update game wont load open
1,month  still nt work  support never helped
1,crash repetitively  also item bought wont load game written company yet hear back still charged receive anything
1,cant google log option instead mobage fb
1,game awesome wont connect
0,hate fact every time get butterfly leveled mission really make progress
1,look good game like greedy recommend aqua pet plus wont even download phone
1,every time play problem
1,nt able play game week
1,started begin hated
0,lame
0,said bye bye  uninstall quick
1,never sucess log
0,really suck
0,grr wanted get seasonal butterfly much ask 
1,recently could nt get game  always tell internet connection
0,high hope game able play without spend money let
1,plz fix said every time open file mix nt play like week also said error loading game sad gon na collect set open story
0,wow  nt think game could get worse
0,play game night day love new butterfly think fate
0,really sad used play every day
1,daughter love game wont work kuril 10
0,suck love game
0,aggravation point resolved  uninstall rate much lower
1,would love play game keep reset say problem game
1,trouble every update  game wont load  hear update kind anticipate happen nt shock
1,nt see anything special valentine update besides heart around egg spot
0,however  received valentine update  game latest version
1,say google account associated different flutter account  please help nt want loose progress rare butterfly please help sort
1,reason date new flutter game cant get back butterfly cause miss one file game  happy person right
1,game wont load
0,spent money game issue fixed uninstalling
0,get point cant play anymore  ready say screw remove app
0,suck
0,hate date
0,go problem many people year
1,love butterfly love game cant connect please fix
0,miss valentine set
1,nt go 100  battery 60  fifteen minute
1,never let keep say password wrong iv changed apparently still wrong
1,however  ever since last  fix  cant open anymore
1,could nt load many problem
1,work occasionally restarts lose progress
1,downloaded game keep say problem
1,recently though friend list issue resolved put back 50 friend
0,boring
1,love game sudden stopped work today work
0,darn make fall love app  become useless
0,miss butterfly
1,past 2 day nt able even get check butterfly
1,unfortunately unknown reason device get message game say reply server 
0,uninstalling tomorrow nt fixed
1,wont let find sister
0,enjoy game week without major problem
1,sign still cant play u fix bug give star
0,account show game  show mine
0,ok figure everything  habitat expansion increase everytime pay part
0,even 5 year old nt like one maybe really stupid people like
1,never go redownload game
1,wont open appears lost piece file phone
1,hate fact keep crash tell cant find file open game
1,update game say load file keep repeat
1,large sanctuary go nothing
0,keeped try use
1,delightful game crash  cant open longer
0,nt addressed many complaint 
1,cant open game today though
1,since yesterday  open keep give message  unfortunately  flutter stopped 
1,go play morning wont work
0,support suck
1,lost count many time uninsulated install load
1,fix stupid problemss game wont loadd
1,download game wont let open reinstall still wont let wish would fix look like fun game guess never know  
1,love game cant even get load please fix miss butterfly  
1,love game play fine last night wont load
1,love game cant access game
1,stay main loading page say cant connect server
1,sure go  play several month wont load
0,would inclined buy didnt cost  40 complete 1 freak butterfly
0,seem ignore everyone comment suggestion
0,mad first time restart pissed second time
1,cant get account back remove game
1,nt able load game
1,tried login say cant 
1,emailed support day ago  nt heard anything
1,updated  would nt work anymore
0,glad never gave guy money
0,love game  issue 
1,ive reinstalled thinking would help didnt
1,however  crash every time open  apps nt
1,would give 5 star nt lost game easter butterfly
1,cant open
1,game great addict tired lose progress
1,wont let log update
0,freakin   dislike game  please update
0,far crap
1,wont let log account none progress register
1,update game load  keep say file miss keep load
0,fix problem
0,people shitty system time ive put time erased  crap game sorry ever put time game
1,game gone wont let login
1,sad progress previous flutter game got taken
1,play every day  google integration nt work  achievement possible
1,cant connect guest either mobage dumb registration process dig personal social network  aka crap
0,week nothing done fix
1,game keep say problem wont load
0,wasted flower stupid common
1,option login via google
1,game wont login google play act keep say google play act already associated another flutter account
0,guess nt sleep could complete without real money ridiculous
1,worth 2030 second loading start application
1,62 flutter buck since wisp went bad place clicked fast hurried flower witch cost 42 want buck back continue play invite people
1,updated flutter could play new theme wont open
1, pretty graphic suddenly cant sign
0,totally pissed joke happy
0,like nt care quality
1,wont open last update
1,fun game  serious annoy crash issue gotten worse last week
1,three day later n still cant play
1,found sister also problem  also use flutter  deleted app malware cleared
0,far game id hate start
1,loved game update wont let
1,let game nt allow access  like  facebook  like outside game go affect game play  quit damn nosey uninstall
1,disappointed fact wasted data time game wont run note 3
1,take long time progress nt hold attention long like game
0,really suck
1,love game cant even play
1,wont sync facebook cant get open
1,game crash  even open
1, edit  january 23 update  problem
1,wont let connect fb say fb account already connected
1,tried reboot phone even uninstalled reinstalled still nothing
1,wont let play game
1,fun play  somehow  cant connect either  facebook google play  cant invite friend
0,hate happen  rate higher fixed
0,excellent  cup tea
1,love game  nt connect mobile data  struggle connect wifi well  even wifi connection strongest
1,paid 1020 coin purchase flutterbucks nt get cant log back want money back
1,nt actually account tried make one  game crashed  happened every time
1,play year half move mi fb said  file miss
1,always said file nt found
1,wasted time try reload reload reload result file cant find
1,apparently game file deleted lost somehow  start
1,game crashing  hd  hate
1,lost everything
1,cant sign facebook google
1,lost progress
1,game asked log nt  select new game
1,emailed support several time response
0,however  time catch wisp gain flower fuse
0,probably missed chance complete set
1,amazing butterfly colorful cool bad part game keep stop u try open
0,cant play bad really like game
1,ever since update cant even play without continuously shut  loved game spend money get far cant even play forced update
1,cant access account since update
1,every time open game get message   sorry  problem occurred  annoying installed game uninstall
1,game favorite updated choice wont load  cant play top silverbell set almost
1,update let play keep try load tell update file need reboot keep give message
1,great game unfortunately close suddenly play  nt know happen
1,keep closing wont open
0,afraid go fry phone
1,logged made start longer load account loved issue
0,suck
1,matter cant seem get around game tell google play account associated another flutter account
1,app purchase way expensive wont get far without spend money  time made purchase never auto credited purchase  always contact support
1,every time start app asks login  twice
1,cant even play game
0,im mad
1,download game twice n put work wont load still
1,file wont load n still cant play im done
0,know like everyone mom play normally without issue
0,shame enjoyed  made far game
1,load half way  tell there error file miss
1,fine game recently soo many update memory taken nt enough update
1,nt save game
1,downloaded game  wont let create profile  log  log fb
0,seriously consider uninstalling  play nearly year
1,bad  kid loved game uninstalling since e longer get game load
1,cant seem get game played faithful delete sense game u cant play
1,start load tried load file say cant locate
1,nt like new update keep stall phone wont even load unless uninstall reinstall everytime wan na play
1,took forever load numerous occasion could nt log
1,game messed logged automatically say sorry problem logging
0,miss time time limited stuff
0,mad  one even play game might well remove
1,cant open game
1,file 25 26 nt upload right
1,wont let sign fb said account already signup
1,guna miss event like cracker event
0,cant get game fix
1,jump hoop send support request
0,report problem
0,nt waste time one
1,dont know  always crash played 2 min
1,lost everything
1,nt even gone past 4 butterfly
1,never account pressed new game memory deleted 
1,get white runway screen opening page never load  crash time special event
1,lost stuff tho mad
0,damn thing kept harass sign   put back beginning
1,loading would restart buut still could find file
0,played long nothing
1,sure  friend  crash frequently
1,give reward earn
0,point
0,think able turn honeydew flutterbucks  flutterbucks honeydew
1,progress lost
0,doubt srart
1,gave  point restart scratch
1,app decided quit changed fb pw thought hacked  uninstalled  reinstalled  keep tell cant find file  problem   cant play
1,cant bypass facebook integration
1,nt able play game day
1,nt able run app
1,edit  along cant even log
0,play year game gone great bad worse
1,also  game frequent connection issue fb reset  lose butterfly micro payment  flutterbucks
1,wont load
1,wont load  work fine earlier game wont open
1,nt understand developer keep run problem every single time
1,99 worth mobacoin flutterbucks nt get credited
1,one day game stopped work  lost butterfly
0,nt needed purchase anything yet
1,cant play without least reload 12 time day
1,idea frustrating spent much time gone far careful something taken away  every since update  say load file  loading screen cant get past 13 52
1,could nt even get game load deleted phone
1,even update restart phone keep tell file miss
0,dose work
0,update suck
1,keep say file could nt found would stop 44 percent load back please fix
1,show network connection regardless 3g wifi
1,pollen flower ready pop regardless actually put shift
0,dang  im sad
1,tried customer care could nt get
1,cant even get past  loading file  screen crash anymore
1,tried connect disconnect play game multiple time luck
0,actually love accout moved new device
1,quit waste time  buy game  graphic r complex  cud b cool  sick tap tap tap 4 nothing
1,yet  christmas o boring  nothing new  needed attract flower dont show
1,mobage support attempt also failed since cant remember gamer name sign
0,shame
1,sure issue mobage
0,kidding  play game hour end  every day
1,newest update nt work
1,updated wont load please help
0,ok wont think top game
1,progress bar get place time  progress anymore
1,love game keep lose connection
1,load play becomes unresponsive  close try  little bar top phone flicker bunch nothing
1,love game  hate reinstall every day
0,cant remember ever play stupid game
0,game suck 3 year old phone game sucker hate life family
1,currently say miss file wont load game
1,game five star couldnt load anymore file issue uninstall install fix
1,keep say file miss reinstall every couple day
1,build butterfly  flower  catalog forest keep say file found uninstalled installed 5 time frustrate work hard freeze would 5 star fixed
1,reinstall 1device every update  often cant login
1,every time try play fixed cant play
0,absolutely point  fun
0,game suck
1,initially load background file  receive error problem issue loops close error message
1,took 20 minute load  nt much fun
0,fun  informative  highly doubt child would play
1,slow disappointing cant complete set  
1,say something wont work fix u f peep
1,cant get sap expand storage forest clearing expensive
1,42415 still get something 56 file downloaded say sorry file could nt dl let try
0,love game tired special ability work especially since worked hard get far
1,relax game wont let fuse 2 50  epic flower
1,keep say reload fix problem
1, damn butterfly progress event damn progress erased  bs
1,lost progress
0,every morning could nt wait get play
1,cant gift friend
1,would give 5 star buy annoyed lost everything
1,lost progress 3 day ago tried everything get back response anyone associated game bad really like
0,see anything online mobage answer
0,nothing happens hurry
1,update loading screen would say file could nt found
1,everyone money actually buy flutterbucks arent many way get allot without buy dont think fair
1,flat tick rare receive attract flower wasted use incubator yet give worthless egg specie even related flower used
1,literally every wake moment complete holiday set wisp get fora butterfly ready completed miss whole round wisp
1,lost 10 flutterbucks n closed grr first time
1,keep tell check internet connection cant log facebook
1,nt matter cant sign google facebook 
0,wonder ad
0,would understand update make game better nt
1,keep get  connection lost timed  message wont load
1,00 game cant access
1,updated still problem
0,fuck go
1,ever since update wont let play
1,tried press common jezebel think might b reversed
0,wasp mother new update
1,keep say miss field
0,new update suck
1,loved game update mess reload start
1,love game cant open ever since update
1,spent lot money game find cant connect network mobagee
0,app start act stupid one time exited opened gone
1,however  recent update nt know nt download way go everytime try load say file could found
0,started great  dont want system
0,dumb sorry truty
1,would love keep playing flutter cant
0,flutter nt fixed soon go uninstall move
0,nt would get 5 star cute
0,game reflect play game one
1,gottwn really far knce avain cant connect facebook guess old account really gettin neeves
1,loved app  suddenly could nt get load
1,love game  wont load anymore say response server
1,would great game except keep give message response server
1,reply server past two day though nt seem like anyone get problem fixed
0,hate
1,brill game always say server lost connection
1,app relax love  cant get right flower attraction platform get butterfly want
1,keep get error code  download
0,like game lot buy flutterbucks pain
1,took money never received buck
0,would given 5 star game people  nt try buy buck
0,honestly think nt limit number friend
1,recently change facebook passwoed ttied hack flutter wont let play say cant reach facebook
1,say cant load game file
1,nt wan na load even half time connected internet
0,love game nt get fixed go uninstall
1,play month sudden say cant connect server
0,disappointed able enjoy 2 day
1,say server respond   fix please
1,matter modified name use password  wont accept
1,every freeze  biggie
0,unhappy pls fix
0,please fix problem asap thank
1,cant play ten minute without crash
0,use happen
1,hop mobage fix nt give one
1,great game still cant download file
1,great game  except keep restart  exit  freeze  lose file
1,application wont even open fair look forward play application
1,keep say sorry problem restarting wont let play
1,really wanted play would nt let pass first loading screen  
1,would 5 latest upgrade game wont load file miss
1,got little morning nt able get  respond  please fix
1,since update last night cant open app
1,app wont even open
0,fun  
0,removed flutter app facebook  still luck
1,u start far waisted money game erase everything make buy everything  bullcrap nt play game
1,wont sign apps create sign in
1,battery half charge 30 min died  real time app mean cant shut
1,updated app like told wont load
1,buy update wont load samsung galaxy voyager
1,loved  wont load fully
1,there 191 error tablet think good game could play one time hatched egg fame unintalled dont like game
1,waited half hour app even open nothing happened
1,also would like share via twitter  everyone facebook
1,update  6 day since able open game  guess missed whole halloween event point
1,awesome begin higher frog give flower set complete problem deal day
1,data got since update  screen go blank everything gone cant sign google  account
1,problem started decided abandon progress restart play new rule
1,matter even 10mins look like eternity alternate activity stare caterpillar grow
1,say google play linked another account  one lost  wont return
1,love game wont open anymore
0,shame started like game
0,boring 5 min
0,sorry say  got quite far love game close time
0,reason
1,says nt compatible phone 
1,eveytime quit play come back took land cleared away new butteflys away enjoyed started take stuff away load game waste time
0,game awesome play long
1,plagued strange account issue well
1,love game  however complete event  unless put money game
1,hard huge game go month ago stop playing cause tablet broke locked one
0,also much wait everything ready
1,say error miss file
0,love game always get actual game deleted game reinstall see play
1,afraid uninstall reinstall nt want lose everything
0,creator see  need facebook
0,nt first time
1,flutterpedia 7000 beautiful set butterfly actually devistated gone tried everything get game back work
0,want let say problem u log
1,cant complete mission  action button begin
1,terrible already achieved much crash close open memory lost im gon na warn sister tell uninstall
1,bug isnt let open game
1,wont let sign  stupid game thought would good turn nt even let u sign  really disappointed
1,nt get flower put  flower disappears cant try
1,cant even open app get stuck loading screen
0,luck
1,would good game nt crash every 30 second plus nt get 25 coin instal try game
1,miss get compensation reason locked
0,see one problem
0,fun nt much else
1,wont even download
1,love game uninstall reinstall everyday say cant load file
1,would good nt restart phone every time played game
1,get  load file 3 4  around 34 loadkng bar say file ciuld found something like
1,guy really make next impossible get butterfly event nt  lucky even get 1 flower collect butterfly
1,take long expand enough storage space
1,wont let open game
1,happened game cannot respond
1,game longer load update  pleas fix really enjoy game
0,love game since last night get game
1,game wouldnt work waited update
1,loved game update lost data flutter buck paid
1,would nt come back 2 day  started work put back beginning
0,super upset sad
0,dull tedious
1,would give 5 star whenbthe update came lost progress
1,love game terrible since update
1,however  give accomplishment google play account
0,fair  want game back
1,well game great game go 1 week cant long state game unexpectedly stopped
0,sony xperia z2 phone
1,invested lot time game nt want uninstall right take memory space
1,nt able even start game since friday
1,would give 5 star buy annoyed lost everything
1,especially event  seems worse
1,update deleted shit
1,really fun game try play tell wont log uninstall reinstall right time come challenge nt get wont let sign
0,none anywhere
0,reliable game
0,high expectation work
1,game also loses connection internet simply wont connect play
1,wish butterfly without spend much money
1,full nothing tap
1,boring game fee constantly eat leaf go cocoon hatch game one day didnt end play make ad look cool game actually suggest get game
1,tried open game tried restart  took load screen wont load
1,nt want lose done far  help
1,play nearly year glitch wont give notification ive done everything mobage asked power fix start blame device showed happens game android device give oh ok nothing done bothered fix go away thanks nothing deleting
0,obviously idea submitted least 100
1,keep crash play month work
0,disappointed able enjoy 2 day
1,absolutely love game almost special event butterfly went log plat told could nt find account
1,started abwhole new game tried piut email said already account tthat email played guest tellinme account found
0,thanks
0,uninstalling shame
1,game make mad keep say cant find server try make start pretty much done nt change started happen right new stupid update
0,true   outrage
0,started  two day later work
1,since new update cant load game  keep reload  uninstall game reinstall play
1,nt trust facebook wont play game
0,game lazy let wait like 2 3 second turn care play mad people made game
1,cant open game
1,cant login update
1,lost progress cant recover
0,allow get thing unless give cash
0,play fun charged fee special
0,slow boring game
1,enjoy game third try lost data two try restart tell google facebook connected another account make frustrated
1,would give game 5 star nt like gamble use 50  event flower
0,annoy deal breaker
1,love game really want fing black swallowtail tried 11 time one gabby got fing one common wash find got spider wing cupid first try fing logic stupid
0,time could catch one whisp enough hour day get
1,something 50   50  chance get butterfly  50  chance
0,fun game  fair though
1,play couple day build nice nest butterfly app frozen longer log
1, nt connect facebook 
1,waited 10 minute download file never
0,love game  suddenly say connect  connected   sadly uninstall
1,unfortunately unknown reason device get message game say reply server 
1,would given 5 star since cant open game  gon na give 3 star
1,wont able play pollen gone
0,even know sign facebook still let play
1,game wont even start new update
0,love game could nt stop play addictive
1,everytime try play take forever load uninstall wont let log back
1,since nt remember password mobage account  reset password find hard earned butterfly forest area reset  hell  waste time
1,bug latest update said could nt update
1,fun way lose money spend take wallet flush toilet
0,hope nt shut like cookie jam make start matter level
0,thought would stupid boring wow wrong larva adorable game rock
0,kill gruesome merciless way possible
1,wont let sign facebook cause still want mobage sign try tell use number beginning
1,trouble connect server
1,nt connect server past 4 hour
1,cant get anymore love game please fix
1,say server cant connect
1,data idk wont connect
1,try play day  say cant connect server
1,today game wont load
1,love game much shame give single star past 3 day  reply server 
1,new tablet android jelly bean go 100  nothing
1,cant play phone tablet
1,even unistalled reinstalled luck
1,sever crashed wont load u reply bk plz
1,sudden cant play game
1,play 2 week live 2 day open keep say cant find server
0,suck
1,strongly disliked fact  cant play offline need kind login play
1,game lost detail put back start spent fair bit money total rip
1,always end mobacoins cant spend enough buy flutterbucks
0,downloaded today allow collect pollen excited play move forward able collect pollen
1,love game updaterd cant get keep tell update click tick take back app tell loaded device frustrating
0,fixed bug huh 
1,error message  cant generate call server    wish nt update last time
0,game suck get far acks never play game
0,sorry guy dating site
1,app wont open anymore
1,update love love loved  update cant even log
1,reason lost account tried sign google play say already use account wont reload previous game  make restart whole thing far along many butterfly  uninstalled
1,load wont let tap butterfly cocoon ready fly
0,soihad start  far responce help either
0,unless use real     nothing happns wing flutter
0,sorry
1,bother set every time one  suddenly  glitch  game screw player 3 day set  wisp hard enough catch unless willing pay exorbitant sum 20 flutterbucks catch sure
0,hoping  fan game
0,boring
1,friending people really difficult
1,played game exited awhile  everytime would try play  want start begin basically happened everything done  mention keep say error restart every 5 minute
1,cant even get  little kid would facebook account  wont let u see game unless ur facebook
0,comment
1,keep say problem restart game
1,please try  fix nt want start
1,love game keep crash say wont load file unless uninstall reinstall
1,play well first freeze say load file
1,say trouble log mobage
1,get far game nt open
1,keep crash say cant load file
0,tip iceberg problem ruin could otherwise extremely enjoyable playing experience
1,cant even play message pop say sorry problem reloads back beginning progress nt saved would good game
1,cant get past theloading screen
0, u play without thing
1,wanted give 5 star since update cant even open application anymore
1,updated last night wont open
0,say space 20gb free
1,wouldnt even download update
0,get app
0,updated let game
1,even come go black message
1,ever since last night nt able get play   nt load tell  unfortunately flutter stopped 
1,new upgrade worse
1,game look really fun cute get 100  downloaded wont install shame game look good
1,well tried download mobage whatever called  one stupid company requires register second app open  decided user name password good enough
0,nope
0,rubish need face book ugh
1,could nt play game  
0,lame outdated way get others play lame game
1,new update cant play problem need fix know lot people delete game
0,would formerly paid little extra  confidence little pay actually buy anything value
1,disappointed played game two day third day kept say network connection
0,deleted crap bag game
0,many negative comment
1,like game leave game notice pollen wont stack butterfly need fixed uninstaling
1,never able finish event set butterfly take storage
0,frustrate point nt recommend game anymore
1,wont save stuff
0,really like game come special event never enough time manually get without fork cash
1,could nt even get game open would nt load
1,nt get new bee butterfly uninstalled reinstalled nothing
0,started ok  still overall bad
1,even legendary butterfly egg cant hatch
0,please fix favorite app lose patience
0,mentioned everyone money spend imaginary object
0,never known butterfly name  know several
1,lost butterfly  spend much time game crash  lose everything
1,really look forward play game installed 2 message kept get 1 error message file miss could nt even start game
0,wud given 5 star nt cost much expand find extravagant please look thanks
1,cant log anymore
1,kept say could nt connect facebook
1,downloaded warned bug gamws game
1,go day support sign report bug
1,go play today problem logging keep load nit go anywhere
0,well within last day 2 load
0,lately open app start collect stuff sudden start rebut self everything collected back like done nothing
1,still problem want open
0,update get worse worse
1,could nt get game open deleted reinstalled doesnt work time give
1,keep say cant load file
1,sick file open happens time week still cant open file gon na uninstall game
1, say cant find file
1,say cant load file
1,love game  cant even open crash first open
1,app wont even open anymore
1,sad everything went away   
0,nt u fixed shit 
1,good keep say file nt found reload
1,played looong time say cant load file wont let play anymore
1,several attempt still cant open app
1,internet cuz tried play internet source
1,love  loved app updated last night  cant get open
1,tried everything nothing work cant open
1,attempted could nt used facebook email
1,really like wish honeydew nt take long get
0,go
1,good game  nice graphic  cant really steer butterfly well
0,good game get
0,hate online play
0,none happened
1,n cant play old flutter acc linked fb
1,basically nt even get play game
1,beginner nt even know fly yet nt anything help bar help figure fly
1,flutter wont fly downloaded twice time would nt download 40 file would get far say please try load
1,never catch enough wisps complete butterfly forget hole set
0,really go without spend money want
0,shit game
1,wont open thinking delete
1,doubt unique game good purpose marketing team need understand people would rather uninstall buy flutterbugs
1,get little return time put  give option spend time attempt catch wisp possible
0,10 day get butterfly chance succeed
0,fail flutter team
1,recently glitch happen opening  cant access mobage  cant connect facebook etc
0,deserves 0 star option
1,put kind broken mechanic
0,good slightly boring game game rather decent good play whilst chill
1,htc one none mobage friend show game 
0,suck suck dont deserve star uninstall
1,really like game right hatch butterfly invisible color wing body one problem thin like fun game
1,ill give average since cant collect pollen get
1,shoe load 3 file never get loaded
1,twice uninstall reinstall say cant find file
1,look like awesome idea wont even open
0,never set back still annoy
1,24 hour later  still nt work android  work husband iphone
1,today  despite several attempt lost progress  completely put back beginning
1,uninstall reinstall wont load open pain
1, update  went game forrest empty
1,lose play status  able play  ask refund
1,give 4 star  took long reply  even send email well report app nt work
0,hell
1,every time try download say error code 919   really like play guess nt compatible device
1,wont open next book since last update done two week ago
0,piece shit
0,run data nt would 5 star
1,need timer count
1,forced update complete  would nt load certain file
1,good game breed lot butterfly  crashed lot  suddenly closed without symptom
1,hate ot game wont download
1,impersonal contact understand let alone fix problem
0,game becomes extremely boring
1,update love love loved  update cant even log
1,nt launching please fix problem
1,stopped mission bc lost butterfly fully upgraded
0,bore first  game seems interesting   everything take day complete  becomes impossibly boring
1,start enjoy game except price stuff ridiculous  game never want use flutterbucks get take forever
1,wont open month tablet
1,ok till recently wont connect cant play pls fix
1,want play wont open start
1,never complete set butterfly event
1,update app wont load
1,game useless cant login
1,cant get game say problem network
0,update came fixed problem
1,uninstalling cuz play month last night make start begin never played
0,soooo happy right
1,everything worked hard wiped away  seriously pissed
1,second game mobage wont allow play
1,wont load since last update
